6993  Compositions 

alloy     Yield Strength, GPa
===============================
Sn40Li20Zr10Fe10Sc10Co10 0.804193387648304
Sn30Li20Co20Zr10Fe10Sc10 0.843493557296991
Co30Li20Sn20Zr10Fe10Sc10 0.885362342429151
Sn30Li20Sc20Zr10Fe10Co10 0.79582857235028
Li20Sc20Co20Sn20Zr10Fe10 0.834106397137097
Sc30Li20Sn20Zr10Fe10Co10 0.787247470879254
Sn30Li20Fe20Zr10Sc10Co10 0.816183051270369
Li20Fe20Co20Sn20Zr10Sc10 0.856049181900818
Li20Fe20Sc20Sn20Zr10Co10 0.807445364471289
Fe30Li20Sn20Zr10Sc10Co10 0.828048315680649
Sn30Li20Zr20Fe10Sc10Co10 0.795697132054313
Li20Zr20Co20Sn20Fe10Sc10 0.834279719008052
Li20Zr20Sc20Sn20Fe10Co10 0.78746857353391
Li20Zr20Fe20Sn20Sc10Co10 0.80730611006679
Zr30Li20Sn20Fe10Sc10Co10 0.787133638287275
Li30Sn30Zr10Fe10Sc10Co10 0.799495671262741
Li30Co20Sn20Zr10Fe10Sc10 0.838660414212695
Li30Sc20Sn20Zr10Fe10Co10 0.791154365190426
Li30Fe20Sn20Zr10Sc10Co10 0.811280830738594
Li30Zr20Sn20Fe10Sc10Co10 0.79116469799592
Li40Sn20Zr10Fe10Sc10Co10 0.795220669516003
Hf40Li20W10B10Ag10Sc10 1.14390325567752
Hf30Li20Sc20W10B10Ag10 1.19406494655189
Sc30Li20Hf20W10B10Ag10 1.24676170890376
Hf30Li20Ag20W10B10Sc10 1.13135343049907
Li20Ag20Sc20Hf20W10B10 1.17998068198795
Ag30Li20Hf20W10B10Sc10 1.11853675343697
Hf30Li20B20W10Ag10Sc10 1.15809744565201
Li20B20Sc20Hf20W10Ag10 1.20862170576256
Li20B20Ag20Hf20W10Sc10 1.14492248314711
B30Li20Hf20W10Ag10Sc10 1.17189055018538
Hf30Li20W20B10Ag10Sc10 1.13212044864702
Li20W20Sc20Hf20B10Ag10 1.1813264858073
Li20W20Ag20Hf20B10Sc10 1.11977724951939
Li20W20B20Hf20Ag10Sc10 1.14599035024955
W30Li20Hf20B10Ag10Sc10 1.12035800818871
Li30Hf30W10B10Ag10Sc10 1.14454231716553
Li30Sc20Hf20W10B10Ag10 1.19460292838492
Li30Ag20Hf20W10B10Sc10 1.13183594475702
Li30B20Hf20W10Ag10Sc10 1.15856026119726
Li30W20Hf20B10Ag10Sc10 1.13316439909589
Li40Hf20W10B10Ag10Sc10 1.14603965391005
Zn40Li20Si10W10Pd10Cu10 1.13855681356272
Zn30Li20Cu20Si10W10Pd10 1.19642411067587
Cu30Li20Zn20Si10W10Pd10 1.25758620857637
Zn30Li20Pd20Si10W10Cu10 1.12487236087425
Li20Pd20Cu20Zn20Si10W10 1.18109708629362
Pd30Li20Zn20Si10W10Cu10 1.11086739361499
Zn30Li20W20Si10Pd10Cu10 1.15552176062271
Li20W20Cu20Zn20Si10Pd10 1.21422872143944
Li20W20Pd20Zn20Si10Cu10 1.14127237677576
W30Li20Zn20Si10Pd10Cu10 1.17215253391111
Zn30Li20Si20W10Pd10Cu10 1.12810030868955
Li20Si20Cu20Zn20W10Pd10 1.18528833016662
Li20Si20Pd20Zn20W10Cu10 1.11467996217498
Li20Si20W20Zn20Pd10Cu10 1.14456809423209
Si30Li20Zn20W10Pd10Cu10 1.11757797564618
Li30Zn30Si10W10Pd10Cu10 1.13610183412545
Li30Cu20Zn20Si10W10Pd10 1.19422486058884
Li30Pd20Zn20Si10W10Cu10 1.12233672899521
Li30W20Zn20Si10Pd10Cu10 1.15291896026546
Li30Si20Zn20W10Pd10Cu10 1.12598335762062
Li40Zn20Si10W10Pd10Cu10 1.1343042227313
Si40Li20Nb10Ca10La10Fe10 0.623604913391549
Si30Li20Fe20Nb10Ca10La10 0.648167279976866
Fe30Li20Si20Nb10Ca10La10 0.674481204702013
Si30Li20La20Nb10Ca10Fe10 0.61888591912909
Li20La20Fe20Si20Nb10Ca10 0.643072184795536
La30Li20Si20Nb10Ca10Fe10 0.614079718564582
Si30Li20Ca20Nb10La10Fe10 0.631086595976272
Li20Ca20Fe20Si20Nb10La10 0.656092814974525
Li20Ca20La20Si20Nb10Fe10 0.626168715865484
Ca30Li20Si20Nb10La10Fe10 0.638620374305517
Si30Li20Nb20Ca10La10Fe10 0.619135077206622
Li20Nb20Fe20Si20Ca10La10 0.643335532112806
Li20Nb20La20Si20Ca10Fe10 0.61444964252161
Li20Nb20Ca20Si20La10Fe10 0.626378546504639
Nb30Li20Si20Ca10La10Fe10 0.614750146294304
Li30Si30Nb10Ca10La10Fe10 0.623426139968571
Li30Fe20Si20Nb10Ca10La10 0.648288714343962
