11445  Compositions 

alloy     Elastic Modulus, GPa
===============================
Ta50Li20Ca10Si10Ag10 66.5410269664597
Ta40Li20Ag20Ca10Si10 64.0115697870515
Ag30Ta30Li20Ca10Si10 61.6938687531583
Ag40Li20Ta20Ca10Si10 59.5633110950413
Ta40Li20Si20Ca10Ag10 63.7424052605842
Ta30Li20Si20Ag20Ca10 61.2578923781647
Ag30Li20Si20Ta20Ca10 58.9825828694626
Si30Ta30Li20Ca10Ag10 60.9512919607491
Si30Li20Ag20Ta20Ca10 58.5199952585051
Si40Li20Ta20Ca10Ag10 58.1944797047244
Ta40Li20Ca20Si10Ag10 65.2720107772338
Ta30Li20Ca20Ag20Si10 62.8283543808198
Ag30Li20Ca20Ta20Si10 60.5863658307141
Ta30Li20Ca20Si20Ag10 62.4822136114988
Li20Ca20Si20Ag20Ta20 60.084336990664
Si30Li20Ca20Ta20Ag10 59.7056588415896
Ca30Ta30Li20Si10Ag10 64.0560513790046
Ca30Li20Ag20Ta20Si10 61.6935968349463
Ca30Li20Si20Ta20Ag10 61.276281643269
Ca40Li20Ta20Si10Ag10 62.8895202010901
Ta40Li30Ca10Si10Ag10 64.6656262649613
Li30Ta30Ag20Ca10Si10 62.3082897760456
Li30Ag30Ta20Ca10Si10 60.1412558031271
Li30Ta30Si20Ca10Ag10 61.913920919984
Li30Si20Ag20Ta20Ca10 59.5978889387501
Li30Si30Ta20Ca10Ag10 59.1746950943653
Li30Ta30Ca20Si10Ag10 63.4787652785794
Li30Ca20Ag20Ta20Si10 61.1979268931088
Li30Ca20Si20Ta20Ag10 60.7354077217461
Li30Ca30Ta20Si10Ag10 62.3405734289945
Li40Ta30Ca10Si10Ag10 62.9627239336457
Li40Ag20Ta20Ca10Si10 60.757317294629
Li40Si20Ta20Ca10Ag10 60.2534207719203
Li40Ca20Ta20Si10Ag10 61.8492880859278
Li50Ta20Ca10Si10Ag10 61.4122021694676
Ca50Li20Sn10Al10Cr10 57.1459135646941
Ca40Li20Cr20Sn10Al10 55.2116276673015
Cr30Ca30Li20Sn10Al10 53.4205903491651
Cr40Li20Ca20Sn10Al10 51.7568047077638
Ca40Li20Al20Sn10Cr10 54.8051120290938
Ca30Li20Al20Cr20Sn10 52.9198655862807
Cr30Li20Al20Ca20Sn10 51.175948886826
Al30Ca30Li20Sn10Cr10 52.529253402792
Al30Li20Cr20Ca20Sn10 50.6974107861536
Al40Li20Ca20Sn10Cr10 50.3332131648331
Ca40Li20Sn20Al10Cr10 56.444669412577
Ca30Li20Sn20Cr20Al10 54.5480914695834
Cr30Li20Sn20Ca20Al10 52.7891900069804
Ca30Li20Sn20Al20Cr10 54.122978922968
Li20Sn20Al20Cr20Ca20 52.2752607579998
Al30Li20Sn20Ca20Cr10 51.8677776510397
Sn30Ca30Li20Al10Cr10 55.7676802464464
Sn30Li20Cr20Ca20Al10 53.9061752427582
Sn30Li20Al20Ca20Cr10 53.4646047055502
Sn40Li20Ca20Al10Cr10 55.1112914729084
Ca40Li30Sn10Al10Cr10 55.9738922022621
Li30Ca30Cr20Sn10Al10 54.1548264749243
Li30Cr30Ca20Sn10Al10 52.4647695652461
Li30Ca30Al20Sn10Cr10 53.676971346234
Li30Al20Cr20Ca20Sn10 51.9037111988187
Li30Al30Ca20Sn10Cr10 51.4462960829168
Li30Ca30Sn20Al10Cr10 55.3104717477042
Li30Sn20Cr20Ca20Al10 53.5242600582222
Li30Sn20Al20Ca20Cr10 53.0320027277733
Li30Sn30Ca20Al10Cr10 54.6694383799758
Li40Ca30Sn10Al10Cr10 54.925255684027
Li40Cr20Ca20Sn10Al10 53.2082261745802
Li40Al20Ca20Sn10Cr10 52.6682928187636
Li40Sn20Ca20Al10Cr10 54.2952731827162
Li50Ca20Sn10Al10Cr10 53.9865950994731
Zn50Li20Au10Gd10Sc10 60.2972247549715
Zn40Li20Sc20Au10Gd10 57.5497931269231
Sc30Zn30Li20Au10Gd10 55.0603939095573
Sc40Li20Zn20Au10Gd10 52.7994940221562
Zn40Li20Gd20Au10Sc10 58.0613719275086
Zn30Li20Gd20Sc20Au10 55.4196124376741
Sc30Li20Gd20Zn20Au10 53.0260136472892
Gd30Zn30Li20Au10Sc10 55.9365638377694
Gd30Li20Sc20Zn20Au10 53.3994430759387
Gd40Li20Zn20Au10Sc10 53.9273134776967
Zn40Li20Au20Gd10Sc10 59.4756939801006
Zn30Li20Au20Sc20Gd10 56.8063162023485
Sc30Li20Au20Zn20Gd10 54.3839528642005
Zn30Li20Au20Gd20Sc10 57.2770502598065
Li20Au20Gd20Sc20Zn20 54.7103874429482
Gd30Li20Au20Zn20Sc10 55.1878853368248
Au30Zn30Li20Gd10Sc10 58.686675126774
Au30Li20Sc20Zn20Gd10 56.0914522295451
Au30Li20Gd20Zn20Sc10 56.5236784752268
Au40Li20Zn20Gd10Sc10 57.924756614484
Zn40Li30Au10Gd10Sc10 58.5665390268541
Li30Zn30Sc20Au10Gd10 56.0196004216206
Li30Sc30Zn20Au10Gd10 53.7054327830705
Li30Zn30Gd20Au10Sc10 56.4219233498698
Li30Gd20Sc20Zn20Au10 53.9706705672547
Li30Gd30Zn20Au10Sc10 54.3847355064003
Li30Zn30Au20Gd10Sc10 57.8184547457056
Li30Au20Sc20Zn20Gd10 55.3397301779457
Li30Au20Gd20Zn20Sc10 55.7073714507067
Li30Au30Zn20Gd10Sc10 57.0992138370368
Li40Zn30Au10Gd10Sc10 57.0261724900291
Li40Sc20Zn20Au10Gd10 54.6573651102957
Li40Gd20Zn20Au10Sc10 54.9622033286593
Li40Au20Zn20Gd10Sc10 56.3424911616534
Li50Zn20Au10Gd10Sc10 55.6548616162122
Ca50Li20Ta10Zr10Ag10 99.4148760686284
Ca40Li20Ag20Ta10Zr10 95.5728273647031
Ag30Ca30Li20Ta10Zr10 92.0558388870475
Ag40Li20Ca20Ta10Zr10 88.8316921517244
Ca40Li20Zr20Ta10Ag10 97.5965518810033
Ca30Li20Zr20Ag20Ta10 93.7897170394222
Ag30Li20Zr20Ca20Ta10 90.3033030952116
Zr30Ca30Li20Ta10Ag10 95.7201948224831
Zr30Li20Ag20Ca20Ta10 91.9549923698811
