6846  Compositions 

alloy     Elastic Modulus, GPa
===============================
P40Li20Ni10Nb10Gd10Cu10 77.9823316454621
P30Li20Cu20Ni10Nb10Gd10 73.5373194502633
Cu30Li20P20Ni10Nb10Gd10 69.4038877313007
P30Li20Gd20Ni10Nb10Cu10 70.150330933339
Li20Gd20Cu20P20Ni10Nb10 66.3300412768726
Gd30Li20P20Ni10Nb10Cu10 63.5396448403499
P30Li20Nb20Ni10Gd10Cu10 70.9955236789015
Li20Nb20Cu20P20Ni10Gd10 66.8813109499185
Li20Nb20Gd20P20Ni10Cu10 63.8750344201957
Nb30Li20P20Ni10Gd10Cu10 64.4120371839388
P30Li20Ni20Nb10Gd10Cu10 72.4412710983582
Li20Ni20Cu20P20Nb10Gd10 68.4149401899777
Li20Ni20Gd20P20Nb10Cu10 65.4218571076245
Li20Ni20Nb20P20Gd10Cu10 65.9134782370113
Ni30Li20P20Nb10Gd10Cu10 67.4632780871461
Li30P30Ni10Nb10Gd10Cu10 71.2319916402197
Li30Cu20P20Ni10Nb10Gd10 67.2786289982766
Li30Gd20P20Ni10Nb10Cu10 64.4265136999502
Li30Nb20P20Ni10Gd10Cu10 64.8256296108672
Li30Ni20P20Nb10Gd10Cu10 66.3703569299337
Li40P20Ni10Nb10Gd10Cu10 65.365744355941
Sc40Li20W10Ag10Cu10Hf10 114.330164223898
Sc30Li20Hf20W10Ag10Cu10 108.176600992364
Hf30Li20Sc20W10Ag10Cu10 102.298563956854
Sc30Li20Cu20W10Ag10Hf10 102.762813402652
Li20Cu20Hf20Sc20W10Ag10 97.2860586774006
Cu30Li20Sc20W10Ag10Hf10 92.7177497879966
Sc30Li20Ag20W10Cu10Hf10 105.344836945858
Li20Ag20Hf20Sc20W10Cu10 99.4921882421819
Li20Ag20Cu20Sc20W10Hf10 94.606630735152
Ag30Li20Sc20W10Cu10Hf10 96.6846970385127
Sc30Li20W20Ag10Cu10Hf10 105.674807967603
Li20W20Hf20Sc20Ag10Cu10 100.010631045958
Li20W20Cu20Sc20Ag10Hf10 95.1920177001267
Li20W20Ag20Sc20Cu10Hf10 97.2403889211215
W30Li20Sc20Ag10Cu10Hf10 97.812960679156
Li30Sc30W10Ag10Cu10Hf10 104.505859542936
Li30Hf20Sc20W10Ag10Cu10 98.8901061472976
Li30Cu20Sc20W10Ag10Hf10 94.2404917458783
Li30Ag20Sc20W10Cu10Hf10 96.2251198537801
Li30W20Sc20Ag10Cu10Hf10 96.7820724685699
Li40Sc20W10Ag10Cu10Hf10 95.8255490914563
Pd40Li20W10B10Zr10Mg10 185.107700697572
Pd30Li20Mg20W10B10Zr10 176.006082801079
Mg30Li20Pd20W10B10Zr10 166.903367603068
Pd30Li20Zr20W10B10Mg10 168.518627347957
Li20Zr20Mg20Pd20W10B10 159.686514121487
Zr30Li20Pd20W10B10Mg10 152.814188016387
Pd30Li20B20W10Zr10Mg10 172.961927969409
Li20B20Mg20Pd20W10Zr10 163.829414875426
Li20B20Zr20Pd20W10Mg10 156.757818463566
B30Li20Pd20W10Zr10Mg10 160.654580747332
Pd30Li20W20B10Zr10Mg10 174.180673570139
Li20W20Mg20Pd20B10Zr10 165.243741003552
Li20W20Zr20Pd20B10Mg10 158.139935198519
Li20W20B20Pd20Zr10Mg10 162.189306970419
W30Li20Pd20B10Zr10Mg10 163.60449042549
Li30Pd30W10B10Zr10Mg10 171.203737716918
Li30Mg20Pd20W10B10Zr10 162.279053737188
Li30Zr20Pd20W10B10Mg10 155.357309463384
Li30B20Pd20W10Zr10Mg10 159.358739858183
Li30W20Pd20B10Zr10Mg10 160.713420292525
Li40Pd20W10B10Zr10Mg10 157.931064175944
Nb40Li20P10Mo10Sn10Si10 111.203183184839
Nb30Li20Si20P10Mo10Sn10 104.206186628999
Si30Li20Nb20P10Mo10Sn10 97.6289793391153
Nb30Li20Sn20P10Mo10Si10 97.8833291724325
Li20Sn20Si20Nb20P10Mo10 91.8328294827435
Sn30Li20Nb20P10Mo10Si10 86.5849265540917
Nb30Li20Mo20P10Sn10Si10 101.395440721124
Li20Mo20Si20Nb20P10Sn10 94.8291584320472
Li20Mo20Sn20Nb20P10Si10 89.1241366253123
Mo30Li20Nb20P10Sn10Si10 92.0118300806209
Nb30Li20P20Mo10Sn10Si10 101.614709161293
Li20P20Si20Nb20Mo10Sn10 95.2774546717514
Li20P20Sn20Nb20Mo10Si10 89.665125061531
Li20P20Mo20Nb20Sn10Si10 92.477778764895
P30Li20Nb20Mo10Sn10Si10 92.9744648810963
Li30Nb30P10Mo10Sn10Si10 99.4662953475383
Li30Si20Nb20P10Mo10Sn10 93.2565157487737
Li30Sn20Nb20P10Mo10Si10 87.9288037707666
Li30Mo20Nb20P10Sn10Si10 90.561854066406
Li30P20Nb20Mo10Sn10Si10 91.0849065896863
Li40Nb20P10Mo10Sn10Si10 89.3213667807045
Sc40Li20Ni10Mg10Cr10Au10 78.9108124834981
Sc30Li20Au20Ni10Mg10Cr10 73.1298472061887
Au30Li20Sc20Ni10Mg10Cr10 67.9029921425866
Sc30Li20Cr20Ni10Mg10Au10 68.568420235245
Li20Cr20Au20Sc20Ni10Mg10 63.8131149747381
Cr30Li20Sc20Ni10Mg10Au10 60.1764871780752
Sc30Li20Mg20Ni10Cr10Au10 69.9978937709671
Li20Mg20Au20Sc20Ni10Cr10 64.8875812327402
Li20Mg20Cr20Sc20Ni10Au10 60.9440298945731
Mg30Li20Sc20Ni10Cr10Au10 61.9900646127153
Sc30Li20Ni20Mg10Cr10Au10 71.0854366689461
Li20Ni20Au20Sc20Mg10Cr10 66.0654536592526
Li20Ni20Cr20Sc20Mg10Au10 62.1667777273332
Li20Ni20Mg20Sc20Cr10Au10 63.0974135318111
Ni30Li20Sc20Mg10Cr10Au10 64.3273895933042
Li30Sc30Ni10Mg10Cr10Au10 69.7432900175412
Li30Au20Sc20Ni10Mg10Cr10 64.8359389078273
Li30Cr20Sc20Ni10Mg10Au10 61.1294181441757
Li30Mg20Sc20Ni10Cr10Au10 61.94704501782
Li30Ni20Sc20Mg10Cr10Au10 63.168562901602
Li40Sc20Ni10Mg10Cr10Au10 62.148066681444
